OID_,Prj_Cde,Site_Code,GlobalID,MGA_Zone,Easting_MGA,Northing_MGA,Latitude_GDA2020,Longitude_GDA2020,NVIS_Maj_Veg_Subgroup,PrjTargtID,TargetID,TargetName_DB,TargetName,Establishment_Date,last_edited_date,Location,Monumentation,Comments,Baiting___Feral_Predators,Baiting___Grooming_Traps,Baiting___Pigs,Baiting___Rabbits,Bird_Survey,Motion_Camera_Survey,Native_Fauna_Trapping,Sand_Pad_Survey,Nestbox_Survey,Vegetation_Monitoring___Photo_Points,Vegetation_Monitoring___Tree_Health_Quadrat,Vegetation_Monitoring___Quadrat_Species,Vegetation_Monitoring___Vegetation_Intercept,Legacy_PropDB_Site_ID
1101,DARW,CDR_W_D03,{886B1009-3CAB-4E05-86DF-72827C4ED9B0},50,502439.005100000009406,6717013.491700000129640,-29.67691905,117.025207123000087,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T04,T04,Low Granite Hills And Breakaways,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Drainage line on N edge of St Joseph's Well granites on W side of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3040
1102,DARW,CDR_W_D04,{9E5834CA-4E94-4C02-A24D-9C3E5D32D01A},50,502462.005100000009406,6717124.491799999959767,-29.67591722,117.025444576000041,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T04,T04,Low Granite Hills And Breakaways,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Flat above dam N of St Joseph's Well granites on W side of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3041
1103,DARW,CDR_W_DAM,{5B75082F-846C-4B16-BA46-164EFFBD32DC},50,502454.005100000009406,6717083.491799999959767,-29.67628726,117.025361990000079,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T04,T04,Low Granite Hills And Breakaways,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Around the dam N of St Joseph's Well granites on W side of track and adjacent to Quadrat WSWA D4 (CDR_W_D04),,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3056
1104,DARW,CDR_W_HS_DAM,{103E33DA-5262-42C2-B6B5-2008980C30EC},50,496455.005500000028405,6727402.491899999789894,-29.58315446,116.963396388000092,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,11/07/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Homestead dams and surrounds,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3057
1105,DARW,CDR_W_HSTD,{027F18C4-063A-4E2F-884A-6044FC88EC14},50,496773.005400000023656,6727753.491999999620020,-29.57998749,116.966680916000087,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat:Area surrounding the homestead,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3058
1106,DARW,CDR_W_NORD,{B676C154-3BB8-4618-8679-6062926146DB},50,496227.005500000028405,6727123.491999999620020,-29.58567181,116.961041222000063,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,12/10/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Area N of rubbish dump behind the homestead,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3059
1107,DARW,CDR_W_W01,{7BCE103C-98AC-4416-BAA5-F53FDC2201AA},50,502030.005699999979697,6734623.491799999959767,-29.51798671,117.020947250000063,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,25/08/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Between 7 Mile Well and Granite Well, 10 m S of track",,Vegetation Condition: Pristine-Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3042
1108,DARW,CDR_W_W02,{EB7C0BEE-E59E-4427-AE22-C968D97A83AA},50,502123.005699999979697,6733681.491899999789894,-29.52648835,117.021908731000053,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,11/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: 1.21 km S of 7 Mile Well on track to Breakaway Well, 15 m N of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3043
1109,DARW,CDR_W_W03,{C6211E55-91F4-41B1-9A71-F91A2DFE486A},50,502390.005699999979697,6733133.491799999959767,-29.53143371,117.024665284000093,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,11/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Ca 1.7 km S of 7 Mile Well on track to Breakaway Well, 39 m E of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3044
1110,DARW,CDR_W_W04,{B862F429-650D-48CB-9F68-A52FFDD9ACD9},50,502652.005599999974947,6731509.491799999959767,-29.54609017,117.027373117000025,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,11/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: 3.08 km S of 7 Mile Well on track to Breakaway Well, 25 m E of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3045
1111,DARW,CDR_W_X01,{BE96886F-8C7C-486A-8E9B-A992EBAD6875},50,503370.005300000018906,6723936.491799999959767,-29.61443614,117.034807511000054,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,11/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Between Breakaway Well and Brown Well, 10 m E of track",,Vegetation Condition: Pristine-Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3046
1112,DARW,CDR_W_X02,{107F2B3A-7C2E-49E7-B430-378B477D14E5},50,503388.005400000023656,6723807.491700000129640,-29.61560034,117.034993829000086,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,25/08/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Ca 3.9 km S of Breakaway Well towards Brown Well, E of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3047
1113,DARW,CDR_W_X03,{4B98F744-B795-4877-A413-85771636F497},50,503509.005300000018906,6722331.491799999959767,-29.62892109,117.036248373000035,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,11/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Brown Well intersection on NW corner, 5 m W of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3048
1114,DARW,CDR_W_X04,{1D954981-C575-4974-9135-D816FEC90AAE},50,497743.005300000018906,6720972.491899999789894,-29.64118911,116.976682194000091,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,12/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Between Smith Well and Brown Well, 20 m S of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3049
1115,DARW,CDR_W_X05,{F90D66C1-9FCB-4546-AE14-3B8F25348C24},50,496869.005300000018906,6722174.491999999620020,-29.63033904,116.967656061000071,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T01,T01,Avon Sandplains,,11/10/2008 0:00,22/08/2022 1:23,"WSWWA Quadrat: Ca 1.07 km N of Smith Well towards Homestead, 14 paces W of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3050
1116,DARW,CDR_W_X5RV,{CA630FB7-4A94-48D8-ACA8-E846F91DE2D2},50,496868.005300000018906,6722172.491999999620020,-29.63035708,116.967645725000011,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T01,T01,Avon Sandplains,,11/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Road verge adjacent to Quadrat WSWA X5, ca 1.07 km N of Smith Well towards Homestead",,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3051
1117,DARW,CDR_W_Y01,{A62E708F-3949-44C4-9530-EAF287E72E9E},50,493568.005400000023656,6725643.492100000381470,-29.59901816,116.933576470000048,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,12/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Between Sunset Granites and Salmon Gums, 16 m N of track to E corner of quadrat",,Vegetation Condition: Pristine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3052
1118,DARW,CDR_W_Y02,{0156B448-D823-43BD-A81E-78D8249EA0F7},50,492373.005400000023656,6724541.492100000381470,-29.60895712,116.921227925000039,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,12/10/2008 0:00,22/08/2022 1:23,WSWA Quadrat: At Salmon Gums corner 25 m S of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3053
1119,DARW,CDR_W_Y03,{0C199EE0-0190-47BA-A80E-0475C5563A88},50,491808.005300000018906,6724092.492200000211596,-29.61300581,116.915389191000031,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,12/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: On track heading W of Salmon Gums towards property boundary, 20 m N of track",,Vegetation Condition: Pristine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3054
1120,DARW,CDR_W_Y04,{5912E15C-4A15-4559-8DB7-71214AAC08D4},50,490485.005300000018906,6723927.492200000211596,-29.61448554,116.901723190000098,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,12/10/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: On S side of track heading to Redhand Breakaway, 2.02 km W of Salmon Gums corner",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3055
1121,DARW,CDR50_496553_6727724,{BD7DC54F-6023-4FD4-97C5-83162EDF2449},50,496554.005400000023656,6727725.491999999620020,-29.5802396,116.964419628000087,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,13/11/2014 0:00,22/08/2022 1:23,Sixtree campsite ,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2361
1122,DARW,CDR50_500000_3207985,{C1B3F5FF-9A66-45EF-9496-C5F907FBC0D5},50,500000.743000000016764,6732079.864900000393391,-29.54094524,117.000007669000070,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,15/08/2014 0:00,22/08/2022 1:23,Granites north of Breakaway Well,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2338
1123,DARW,WHW 01,{37B440AF-B53F-42D4-929C-D379973498D1},50,500288.005000000004657,6711179.491899999789894,-29.72957336,117.002978085000109,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,20/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site XX km from Turkey nest dam near Gimlet Junction; North of South Fence track, east of South Gate, close to EOM sites 032 and 082",,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2097
1124,DARW,WHW 02,{61947C80-9BDB-480B-A357-EF625EB209F1},50,494743.005699999979697,6735776.492100000381470,-29.50757115,116.945759614000053,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,21/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site 2.85 km from Quandong Well; In Monger Lake system, near EOM site 066.",,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2098
1125,DARW,WHW 03,{BE919BBF-E6B0-4909-A4E5-A09DB7F6E79C},50,496362.005599999974947,6732837.491999999620020,-29.53410216,116.962454265000019,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,21/04/2012 0:00,22/08/2022 1:23,Rangeland Condition Monitoring Site 2.87 km from Mongers Well; North of Samphire Camp near EOM site 050,,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2099
1126,DARW,WHW 04,{C8D77AA0-0A0E-4450-B933-2DB8B157E5A1},50,499341.005599999974947,6731759.491899999789894,-29.5438365,116.993198230000075,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,21/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site 2.96 km from 7 Mile Well, West of 7 Mile Well track.",,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2100
1127,DARW,WHW 05,{A9001A7C-7664-4DD2-8A28-31EE9DDF3E7D},50,496934.005699999979697,6736605.491999999620020,-29.50009649,116.968368140000052,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,21/04/2012 0:00,22/08/2022 1:23,Rangeland Condition Monitoring Site 2.56 km from Easter Monday Well; Off track heading east to Easter Monday near EOM site 052.,,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2101
1128,DARW,WHW 06,{42D89D08-D513-49D7-AAE3-4B8D5EEACD6B},50,501202.005200000014156,6721858.491799999959767,-29.63319434,117.012417358000107,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,22/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site 2.17 km from Brown Well; Off track to Browns Well heading east from South Track, near EOM site 057",,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2102
1129,DARW,WHW 07,{A930AE1A-C292-4693-B63A-F3EFC714F862},50,506371.005500000028405,6728027.491700000129640,-29.57750247,117.065779736000081,21 - Other Acacia tall open shrublands and [tall] shrublands,,,,,22/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site 1.68 km from Mikes Bore; South off Wanarra Road, heading east from Breakaway Well.",,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2103
1130,DARW,WHW 08,{F6E92D12-AB5C-465F-A7C5-BF16E84361DA},50,506690.005699999979697,6736435.491700000129640,-29.50161664,117.069021807000013,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site 2.17 km from Xmas Well; Off track to Xmas Well from Granite Well, near EOM site 011 and 010.",,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2104
1131,DARW,WHW 09,{DB04E98C-6CD5-4770-B565-6ABC9F26079C},50,507259.005799999984447,6739462.491700000129640,-29.47429388,117.074872175000110,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/04/2012 0:00,22/08/2022 1:23,"Rangeland Condition Monitoring Site 1.59 km from Greenstone Dam; Off track heading north from Xmas Well, past the vermin-proof fence near Ninghan boundary, close to EOM site 007",,"WA Pastoral Lands Board """"Rangeland Condition Monitoring"""" Site",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,2105
