Source,Prj_Cde,Site_ID,Staff_Name,Additional_Personnel,Date,TimeStart,ExtraTimeEnd,Survey_duration_minutes,Year,Survey_design,Number_of_observers,Site_field_notes,All_species_recorded,Cloud_cover,Wind_strength,Temperature(C),Scientific_Name,English_Name,Birdlife_bird_count,Bird_within_survey_area,Birdlife_field_notes,Max_dist_from_start,TIME 1ST CONTACT,CCWA_TIME 2ND CONTACT,CCWA_Latitude,CCWA_Longitude,CCWA_Order,CCWA_SiteSurveyNumber,CCWA_CumulativeSpeciesCount
2014-15Expt,DARW,CDR_024,Liz Fox,,2015/09/03,16:18,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Liz Fox,,2015/09/03,16:18,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Liz Fox,,2015/09/03,16:18,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Pardalotus striatus,Striated Pardalote,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Liz Fox,,2015/09/03,16:18,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Liz Fox,,2015/09/03,16:18,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Manorina flavigula,Yellow-throated Miner,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Chris Wilder,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Boyd Wykes,,2015/09/03,9:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Boyd Wykes,,2015/09/03,9:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Calamanthus campestris,Rufous Fieldwren,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Chris Wilder,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Pyrrholaemus brunneus,Redthroat,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Chris Wilder,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Calamanthus campestris,Rufous Fieldwren,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Chris Wilder,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2015/09/03,9:02,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Microeca fascinans,Jacky Winter,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2015/09/03,9:02,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Polytelis anthopeplus,Regent Parrot,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2015/09/03,9:02,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Pardalotus striatus,Striated Pardalote,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2015/09/03,9:02,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Smicrornis brevirostris,Weebill,10,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2015/09/03,9:02,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2015/09/03,9:02,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Manorina flavigula,Yellow-throated Miner,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Boyd Wykes,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Climacteris rufa,Rufous Treecreeper,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Boyd Wykes,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Pardalotus striatus,Striated Pardalote,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Boyd Wykes,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Smicrornis brevirostris,Weebill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Boyd Wykes,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Cacatua pastinator,Western Corella,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Boyd Wykes,,2015/09/03,10:25,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Purnella albifrons,White-fronted Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Sue Mather,,2015/09/03,10:35,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Barnardius zonarius,Australian Ringneck,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Rhipidura albiscapa,Grey Fantail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Smicrornis brevirostris,Weebill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Gerygone fusca,Western Gerygone,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Liz Fox,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Sue Mather,,2015/09/03,10:35,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Sue Mather,,2015/09/03,10:35,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Barnardius zonarius,Australian Ringneck,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Pardalotus striatus,Striated Pardalote,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Petrochelidon nigricans,Tree Martin,6,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Smicrornis brevirostris,Weebill,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Purnella albifrons,White-fronted Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2015/09/03,9:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Manorina flavigula,Yellow-throated Miner,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Coracina novaehollandiae,Black-faced Cuckoo-shrike,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Acanthiza uropygialis,Chestnut-rumped Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Microeca fascinans,Jacky Winter,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Polytelis anthopeplus,Regent Parrot,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Climacteris rufa,Rufous Treecreeper,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Pardalotus striatus,Striated Pardalote,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Petrochelidon nigricans,Tree Martin,7,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Cacatua pastinator,Western Corella,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Gerygone fusca,Western Gerygone,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Liz Fox,,2015/09/03,10:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Twigs,,Purnella albifrons,White-fronted Honeyeater,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Barnardius zonarius,Australian Ringneck,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Eolophus roseicapillus,Galah,6,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Acanthiza apicalis,Inland Thornbill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Pardalotus striatus,Striated Pardalote,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Sue Mather,,2015/09/03,8:52,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,NA,Calm,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Chalcites osculans,Black-eared Cuckoo,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Acanthiza uropygialis,Chestnut-rumped Thornbill,8,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Rhipidura albiscapa,Grey Fantail,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Aphelocephala leucopsis,Southern Whiteface,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Pardalotus striatus,Striated Pardalote,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Smicrornis brevirostris,Weebill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2015/09/03,10:17,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Acanthiza chrysorrhoa,Yellow-rumped Thornbill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2015/09/04,8:23,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Artamus cinereus,Black-faced Woodswallow,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2015/09/04,8:23,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Calamanthus campestris,Rufous Fieldwren,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2015/09/04,8:23,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2015/09/04,8:23,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2015/09/04,8:23,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Malurus leucopterus,White-winged Fairy-wren,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Sue Mather,,2015/09/04,9:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Corvus coronoides,Australian Raven,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Sue Mather,,2015/09/04,9:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Artamus cinereus,Black-faced Woodswallow,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Sue Mather,,2015/09/04,9:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Polytelis anthopeplus,Regent Parrot,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Sue Mather,,2015/09/04,9:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Calamanthus campestris,Rufous Fieldwren,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Sue Mather,,2015/09/04,9:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Lalage tricolor,White-winged Triller,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Boyd Wykes,,2015/09/04,11:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Artamus cinereus,Black-faced Woodswallow,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Boyd Wykes,,2015/09/04,11:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Calamanthus campestris,Rufous Fieldwren,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Boyd Wykes,,2015/09/04,11:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Malurus leucopterus,White-winged Fairy-wren,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Boyd Wykes,,2015/09/04,11:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Lalage tricolor,White-winged Triller,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2015/09/04,8:55,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2015/09/04,8:55,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Sugomel niger,Black Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2015/09/04,8:55,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Acanthiza apicalis,Inland Thornbill,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2015/09/04,8:55,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Malurus leucopterus,White-winged Fairy-wren,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Frank O'Connor,,2015/09/04,9:35,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Gerygone fusca,Western Gerygone,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Chris Wilder,,2015/09/04,11:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,2,Twigs,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Sugomel niger,Black Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Chalcites osculans,Black-eared Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Pomatostomus superciliosus,White-browed Babbler,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Purnella albifrons,White-fronted Honeyeater,5,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2015/09/04,8:00,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Liz Fox,,2015/09/04,9:43,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Liz Fox,,2015/09/04,9:43,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Liz Fox,,2015/09/04,9:43,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Pomatostomus superciliosus,White-browed Babbler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Liz Fox,,2015/09/04,9:43,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Purnella albifrons,White-fronted Honeyeater,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Liz Fox,,2015/09/04,9:43,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Lalage tricolor,White-winged Triller,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Liz Fox,,2015/09/04,9:43,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Sue Mather,,2015/09/04,11:05,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,1,Leaves,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Acanthiza uropygialis,Chestnut-rumped Thornbill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Pachycephala pectoralis,Golden Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Rhipidura albiscapa,Grey Fantail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Frank O'Connor,,2015/09/04,8:20,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Leaves,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
